Model,Mode,Stock,MAE,MSE,RMSE,R2,PinballLoss,Bias,Lag_Count,Target_Transform,Estimator,Best_Params
gbm_quantile,sentiment,BRK-B,2.5665464296852845,11.262926327695949,3.3560283562115427,0.9867580195065866,1.2832732148426422,0.01848991176561303,40,difference,GradientBoostingRegressor,"{""learning_rate"": 0.03, ""max_depth"": 2, ""max_features"": null, ""min_samples_leaf"": 15, ""n_estimators"": 200, ""random_state"": 42, ""subsample"": 1.0}"
gbm_quantile,sentiment,KO,0.45438081850715245,0.3855142380955899,0.6208979288865359,0.9717339410373669,0.22719040925357623,-0.14531042441083455,40,log_return,GradientBoostingRegressor,"{""learning_rate"": 0.03, ""max_depth"": 2, ""max_features"": null, ""min_samples_leaf"": 15, ""n_estimators"": 200, ""random_state"": 42, ""subsample"": 1.0}"
gbm_quantile,sentiment,MRK,0.8762118071204796,1.49709505995354,1.2235583598478414,0.9928053386097039,0.4381059035602398,-0.1670615498492275,50,difference,GradientBoostingRegressor,"{""learning_rate"": 0.05, ""max_depth"": 3, ""max_features"": 0.8, ""min_samples_leaf"": 5, ""n_estimators"": 200, ""random_state"": 42, ""subsample"": 0.8}"
gbm_quantile,sentiment,ORCL,1.1165190122020685,3.1029316680976757,1.7615140272213774,0.9864472707174403,0.5582595061010343,0.005623993559557954,40,difference,GradientBoostingRegressor,"{""learning_rate"": 0.03, ""max_depth"": 2, ""max_features"": null, ""min_samples_leaf"": 15, ""n_estimators"": 200, ""random_state"": 42, ""subsample"": 1.0}"
gbm_quantile,sentiment,OVERALL_MACRO,1.2534145168787463,4.062116823460689,1.7404996680418243,0.9844361424677743,0.6267072584393731,-0.07206451723372277,VARIED,VARIED,GradientBoostingRegressor,VARIED
gbm_quantile,sentiment,OVERALL_MICRO,1.2529760794547005,4.061041304327952,2.0152025467252543,0.9996017737593301,0.6264880397273502,-0.0721580436353883,VARIED,VARIED,GradientBoostingRegressor,VARIED
