Model,Mode,Stock,MAE,MSE,RMSE,R2,PinballLoss,Bias,Lag_Count,Target_Transform,Estimator,Best_Params
lightgbm_quantile,nonsentiment,BRK-B,2.602940847388774,11.544354369040352,3.3976983928889792,0.98666708261925,1.301470423694387,0.45139879728004223,20,difference,GradientBoostingRegressor,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.08, ""max_depth"": 6, ""n_estimators"": 200, ""random_state"": 42, ""subsample"": 1.0}"
lightgbm_quantile,nonsentiment,KO,0.4360813008787223,0.3651077148479553,0.6042414375462472,0.9732301555278858,0.21804065043936116,-0.06256101555033564,40,log_return,GradientBoostingRegressor,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 200, ""random_state"": 42, ""subsample"": 1.0}"
lightgbm_quantile,nonsentiment,MRK,0.8936554435477739,1.525435494125203,1.2350852173535245,0.9927591400519623,0.44682772177388697,-0.23841329747008091,20,difference,GradientBoostingRegressor,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.08, ""max_depth"": 6, ""n_estimators"": 200, ""random_state"": 42, ""subsample"": 1.0}"
lightgbm_quantile,nonsentiment,ORCL,1.1254659963017217,3.1279605989961063,1.7686041385782478,0.9863379514152507,0.5627329981508609,-0.01650232062232468,40,log_return,GradientBoostingRegressor,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 200, ""random_state"": 42, ""subsample"": 1.0}"
lightgbm_quantile,nonsentiment,OVERALL_MACRO,1.264535897029248,4.140714544252404,1.7514072965917498,0.9847485824035872,0.632267948514624,0.03348054090932526,VARIED,VARIED,GradientBoostingRegressor,VARIED
lightgbm_quantile,nonsentiment,OVERALL_MICRO,1.2651748842282704,4.144567340155311,2.035821048165902,0.9995932221505877,0.6325874421141352,0.03363866913172994,VARIED,VARIED,GradientBoostingRegressor,VARIED
