Model,Mode,Stock,MAE,MSE,RMSE,R2
xgboost_quantile,nonsentiment,BRK-B,99.4499890249908,10739.827219218374,103.63313765016657,-11.735173908214803
xgboost_quantile,nonsentiment,KO,13.682426187125118,200.6724706429368,14.165891099501534,-13.924120853341773
xgboost_quantile,nonsentiment,MRK,31.634594562220336,1209.2187781400955,34.77382317404998,-4.811200563159678
xgboost_quantile,nonsentiment,ORCL,39.24902643241992,1769.9211621037898,42.07043097121528,-6.733161032363737
xgboost_quantile,nonsentiment,OVERALL,45.97665534243944,3478.2309681274464,58.97652895964162,0.6590730497269246
