Model,Mode,Stock,MAE,MSE,RMSE,R2
quantile_regression,nonsentiment,BRK-B,2.6158218749138475,11.548556822228393,3.398316763079686,0.9863058430533408
quantile_regression,nonsentiment,KO,0.4385655778467142,0.3693229631978116,0.6077194773888785,0.9725332502309906
quantile_regression,nonsentiment,MRK,0.8780661068469878,1.4853352886618096,1.2187433235352756,0.9928618531054995
quantile_regression,nonsentiment,ORCL,1.1308554486615252,3.102847674922788,1.761490185871834,0.9864430002630443
quantile_regression,nonsentiment,OVERALL,1.2650865710357264,4.12359108877368,2.0306627215699016,0.9995958165668263
