Model,Mode,Stock,Trial,Status,Lag_Count,Target_Transform,Estimator,Best_Params,Selection_Metric,Selection_Score,Val_MAE,Val_MSE,Val_RMSE,Val_R2,Val_PinballLoss,Val_Bias
gbm_quantile,nonsentiment,MRK,2,ok,20,difference,GradientBoostingRegressor,"{""learning_rate"": 0.08, ""max_depth"": 2, ""max_features"": null, ""min_samples_leaf"": 5, ""n_estimators"": 350, ""random_state"": 42, ""subsample"": 1.0}",PinballLoss,0.4477554323623074,0.8955108647246148,1.4905142930421793,1.2208662060365907,0.9696522930208469,0.4477554323623074,-0.4597736056680039
gbm_quantile,nonsentiment,MRK,3,ok,50,difference,GradientBoostingRegressor,"{""learning_rate"": 0.05, ""max_depth"": 3, ""max_features"": 0.8, ""min_samples_leaf"": 5, ""n_estimators"": 200, ""random_state"": 42, ""subsample"": 0.8}",PinballLoss,0.4208004951469238,0.8416009902938476,1.3807183227004138,1.175039711116358,0.9684086181529272,0.4208004951469238,-0.3173955853102539
gbm_quantile,nonsentiment,MRK,4,ok,50,log_return,GradientBoostingRegressor,"{""learning_rate"": 0.03, ""max_depth"": 3, ""max_features"": 0.8, ""min_samples_leaf"": 15, ""n_estimators"": 200, ""random_state"": 42, ""subsample"": 1.0}",PinballLoss,0.4126979927469995,0.825395985493999,1.34528154671515,1.1598627275307842,0.9692194256168205,0.4126979927469995,-0.27085875847458124
gbm_quantile,nonsentiment,MRK,5,ok,40,log_return,GradientBoostingRegressor,"{""learning_rate"": 0.03, ""max_depth"": 2, ""max_features"": 0.8, ""min_samples_leaf"": 5, ""n_estimators"": 350, ""random_state"": 42, ""subsample"": 0.8}",PinballLoss,0.4520015865227932,0.9040031730455864,1.5018359918745607,1.225494182717552,0.9669890050381524,0.4520015865227932,-0.471147286747716
gbm_quantile,nonsentiment,MRK,6,ok,20,log_return,GradientBoostingRegressor,"{""learning_rate"": 0.03, ""max_depth"": 2, ""max_features"": 0.8, ""min_samples_leaf"": 5, ""n_estimators"": 350, ""random_state"": 42, ""subsample"": 1.0}",PinballLoss,0.43713416769865304,0.8742683353973061,1.4341767376892594,1.1975711827232898,0.9707993572454258,0.43713416769865304,-0.41803553316781783
gbm_quantile,nonsentiment,MRK,7,ok,40,log_return,GradientBoostingRegressor,"{""learning_rate"": 0.03, ""max_depth"": 2, ""max_features"": null, ""min_samples_leaf"": 15, ""n_estimators"": 200, ""random_state"": 42, ""subsample"": 1.0}",PinballLoss,0.43026606703239545,0.8605321340647909,1.4080620193584887,1.1866178910493843,0.9690501969066578,0.43026606703239545,-0.3748476503352989
gbm_quantile,nonsentiment,MRK,8,ok,50,log_return,GradientBoostingRegressor,"{""learning_rate"": 0.03, ""max_depth"": 2, ""max_features"": 0.8, ""min_samples_leaf"": 5, ""n_estimators"": 200, ""random_state"": 42, ""subsample"": 0.8}",PinballLoss,0.4143525183532603,0.8287050367065206,1.3506076512113205,1.1621564658905963,0.9690975622373537,0.4143525183532603,-0.28546960795345666
gbm_quantile,nonsentiment,MRK,9,ok,40,difference,GradientBoostingRegressor,"{""learning_rate"": 0.03, ""max_depth"": 2, ""max_features"": null, ""min_samples_leaf"": 15, ""n_estimators"": 200, ""random_state"": 42, ""subsample"": 1.0}",PinballLoss,0.42016152667647055,0.8403230533529411,1.3742401868711784,1.1722799097788796,0.9697936151945932,0.42016152667647055,-0.32189685887205
gbm_quantile,nonsentiment,MRK,10,ok,40,log_return,GradientBoostingRegressor,"{""learning_rate"": 0.08, ""max_depth"": 2, ""max_features"": null, ""min_samples_leaf"": 5, ""n_estimators"": 350, ""random_state"": 42, ""subsample"": 0.8}",PinballLoss,0.5104697531109865,1.020939506221973,1.763362705364719,1.3279166786228416,0.9612405364516218,0.5104697531109865,-0.6771583979151506
gbm_quantile,nonsentiment,MRK,11,ok,50,log_return,GradientBoostingRegressor,"{""learning_rate"": 0.03, ""max_depth"": 3, ""max_features"": 0.8, ""min_samples_leaf"": 5, ""n_estimators"": 200, ""random_state"": 42, ""subsample"": 0.8}",PinballLoss,0.4177590613984331,0.8355181227968662,1.3643697615568284,1.168062396260075,0.9687826797042559,0.4177590613984331,-0.3019203659285785
gbm_quantile,nonsentiment,ORCL,1,ok,50,difference,GradientBoostingRegressor,"{""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 300, ""random_state"": 42, ""subsample"": 0.9}",PinballLoss,0.3115044852620819,0.6230089705241638,0.9082475293953136,0.9530202145785333,0.9625174084043718,0.3115044852620819,-0.12141922841001496
gbm_quantile,nonsentiment,ORCL,2,ok,20,difference,GradientBoostingRegressor,"{""learning_rate"": 0.08, ""max_depth"": 2, ""max_features"": null, ""min_samples_leaf"": 5, ""n_estimators"": 350, ""random_state"": 42, ""subsample"": 1.0}",PinballLoss,0.3712437607850738,0.7424875215701476,1.0682999893111622,1.033585985446379,0.9525863699165608,0.3712437607850738,-0.38797226638428767
gbm_quantile,nonsentiment,ORCL,3,ok,50,difference,GradientBoostingRegressor,"{""learning_rate"": 0.05, ""max_depth"": 3, ""max_features"": 0.8, ""min_samples_leaf"": 5, ""n_estimators"": 200, ""random_state"": 42, ""subsample"": 0.8}",PinballLoss,0.30640501038303886,0.6128100207660777,0.9020999207036882,0.9497894086078704,0.9627711149088435,0.30640501038303886,-0.08177017145998597
gbm_quantile,nonsentiment,ORCL,4,ok,50,log_return,GradientBoostingRegressor,"{""learning_rate"": 0.03, ""max_depth"": 3, ""max_features"": 0.8, ""min_samples_leaf"": 15, ""n_estimators"": 200, ""random_state"": 42, ""subsample"": 1.0}",PinballLoss,0.31081755957137963,0.6216351191427593,0.9145726434370939,0.9563329145423647,0.9622563764073108,0.31081755957137963,-0.12720163530357267
gbm_quantile,nonsentiment,ORCL,5,ok,40,log_return,GradientBoostingRegressor,"{""learning_rate"": 0.03, ""max_depth"": 2, ""max_features"": 0.8, ""min_samples_leaf"": 5, ""n_estimators"": 350, ""random_state"": 42, ""subsample"": 0.8}",PinballLoss,0.3132360349178922,0.6264720698357844,0.9142195304800823,0.9561482785008203,0.9610065213997953,0.3132360349178922,-0.144043218285239
gbm_quantile,nonsentiment,ORCL,6,ok,20,log_return,GradientBoostingRegressor,"{""learning_rate"": 0.03, ""max_depth"": 2, ""max_features"": 0.8, ""min_samples_leaf"": 5, ""n_estimators"": 350, ""random_state"": 42, ""subsample"": 1.0}",PinballLoss,0.355442128865648,0.710884257731296,1.0222176407825716,1.0110477935204505,0.9546316113734287,0.355442128865648,-0.34478221174049534
gbm_quantile,nonsentiment,ORCL,7,ok,40,log_return,GradientBoostingRegressor,"{""learning_rate"": 0.03, ""max_depth"": 2, ""max_features"": null, ""min_samples_leaf"": 15, ""n_estimators"": 200, ""random_state"": 42, ""subsample"": 1.0}",PinballLoss,0.3096259331475457,0.6192518662950914,0.908265704550728,0.9530297500869152,0.9612604652023781,0.3096259331475457,-0.12075833371018811
gbm_quantile,nonsentiment,ORCL,8,ok,50,log_return,GradientBoostingRegressor,"{""learning_rate"": 0.03, ""max_depth"": 2, ""max_features"": 0.8, ""min_samples_leaf"": 5, ""n_estimators"": 200, ""random_state"": 42, ""subsample"": 0.8}",PinballLoss,0.31742093528038995,0.6348418705607799,0.9285207152915855,0.9635977974713233,0.96168075152098,0.31742093528038995,-0.1787045474669401
gbm_quantile,nonsentiment,ORCL,9,ok,40,difference,GradientBoostingRegressor,"{""learning_rate"": 0.03, ""max_depth"": 2, ""max_features"": null, ""min_samples_leaf"": 15, ""n_estimators"": 200, ""random_state"": 42, ""subsample"": 1.0}",PinballLoss,0.3109454134211599,0.6218908268423198,0.9116454375542578,0.9548012555261214,0.9611163121383123,0.3109454134211599,-0.13166260326797175
gbm_quantile,nonsentiment,ORCL,10,ok,40,log_return,GradientBoostingRegressor,"{""learning_rate"": 0.08, ""max_depth"": 2, ""max_features"": null, ""min_samples_leaf"": 5, ""n_estimators"": 350, ""random_state"": 42, ""subsample"": 0.8}",PinballLoss,0.3715022967730397,0.7430045935460794,1.0975915980477973,1.0476600584387081,0.9531852984285225,0.3715022967730397,-0.3906291414752486
gbm_quantile,nonsentiment,ORCL,11,ok,50,log_return,GradientBoostingRegressor,"{""learning_rate"": 0.03, ""max_depth"": 3, ""max_features"": 0.8, ""min_samples_leaf"": 5, ""n_estimators"": 200, ""random_state"": 42, ""subsample"": 0.8}",PinballLoss,0.3134434269974985,0.626886853994997,0.9220810147146575,0.9602504958158874,0.9619465124054426,0.3134434269974985,-0.1565090135938909
